GSSCode,name,year,dwellingsPerHectaire
E09000001,Southwark,2013,173
E09000001,Lambeth,2013,173
E09000001,Lambeth,2013,173
E09000001,Lambeth,2013,173
E09000001,Lambeth,2013,173
E09000001,Lambeth,2013,173
E09000001,Lambeth,2013,173
E09000001,Lambeth,2013,173
E09000030,Lambeth,2013,190
E09000001,Lambeth,2013,173
E09000028,Lambeth,2013,190
E09000001,Lambeth,2013,190
E09000001,Lambeth,2013,190
E09000001,Lambeth,2013,173
E09000001,Lambeth,2013,190
E09000001,Lambeth,2013,190
E09000001,Lambeth,2013,190
E09000001,Lambeth,2013,190
E09000001,Lambeth,2013,190
E09000001,Lambeth,2013,190
E09000001,Lambeth,2013,190
E09000001,Lambeth,2013,201
E09000001,Lambeth,2013,190
E09000001,Lambeth,2013,201
E09000030,Lambeth,2013,201
E09000001,Lambeth,2013,201
E09000001,Lambeth,2013,201
E09000001,Lambeth,2013,201
E09000001,Lambeth,2013,224
E09000001,Lambeth,2013,224
E09000001,Lambeth,2013,224
E09000001,Lambeth,2013,224
E09000001,Lambeth,2013,190
E09000001,Lambeth,2013,224
E09000030,Lambeth,2013,224
E09000001,Lambeth,2013,224
E09000001,Lambeth,2013,224
E09000001,Lambeth,2013,224
E09000001,Lambeth,2013,224
E09000001,Lambeth,2013,159
E09000001,Lambeth,2013,159
E09000001,Lambeth,2013,224
E09000001,Lambeth,2013,159
E09000001,Lambeth,2013,159
E09000001,Lambeth,2013,159
E09000001,Lambeth,2013,159
E09000001,Lambeth,2013,159
E09000001,Lambeth,2013,159
E09000001,Lambeth,2013,159
E09000001,Lambeth,2013,224
E09000001,Lambeth,2013,159
E09000001,Lambeth,2013,161
E09000030,Lambeth,2013,161
E09000001,Wandsworth,2013,159
E09000001,Lambeth,2013,161
E09000001,Lambeth,2013,161
E09000001,Lambeth,2013,233
E09000001,Lambeth,2013,161
E09000001,Lambeth,2013,233
E09000001,Lambeth,2013,233
E09000001,Lambeth,2013,233
E09000001,Lambeth,2013,233
E09000001,Lambeth,2013,233
E09000001,Lambeth,2013,233
E09000001,Lambeth,2013,233
E09000001,Lambeth,2013,233
E09000001,Lambeth,2013,233
E09000001,Lambeth,2013,233
E09000001,Lambeth,2013,213
E09000001,Lambeth,2013,213
E09000030,Lambeth,2013,213
E09000001,Lambeth,2013,213
E09000001,Lambeth,2013,213
E09000001,Lambeth,2013,213
E09000001,Lambeth,2013,213
E09000001,Lambeth,2013,213
E09000001,Lambeth,2013,213
E09000001,Lambeth,2013,213
E09000001,Lambeth,2013,213
E09000019,Lambeth,2013,213
E09000001,Lambeth,2013,233
E09000001,Lambeth,2013,173
E09000001,Lambeth,2013,173
E09000001,Lambeth,2013,173
E09000001,Lambeth,2013,173
E09000001,Lambeth,2013,173
E09000001,Wandsworth,2013,173
E09000001,Lambeth,2013,173
E09000001,Lambeth,2013,173
E09000001,Southwark,2013,180
E09000001,Southwark,2013,151
E09000001,Southwark,2013,180
E09000001,Southwark,2013,151
E09000001,Southwark,2013,151
E09000001,Southwark,2013,180
E09000001,Southwark,2013,151
E09000001,Southwark,2013,176
E09000001,Southwark,2013,176
E09000001,Southwark,2013,176
E09000001,Southwark,2013,176
E09000001,Southwark,2013,176
E09000001,Southwark,2013,173
E09000001,Southwark,2013,173
E09000001,Southwark,2013,151
E09000001,Southwark,2013,173
E09000001,Southwark,2013,173
E09000001,Southwark,2013,173
E09000001,Southwark,2013,190
E09000001,Southwark,2013,190
E09000001,Southwark,2013,190
E09000001,Southwark,2013,190
E09000001,Southwark,2013,173
E09000001,Southwark,2013,190
E09000001,Southwark,2013,190
E09000001,Southwark,2013,201
E09000001,Southwark,2013,190
E09000001,Southwark,2013,201
E09000001,Southwark,2013,201
E09000030,Southwark,2013,201
E09000001,Southwark,2013,224
E09000001,Southwark,2013,201
E09000033,Southwark,2013,224
E09000033,Southwark,2013,201
E09000033,Southwark,2013,224
E09000033,Southwark,2013,224
E09000033,Southwark,2013,159
E09000033,Southwark,2013,159
E09000033,Southwark,2013,159
E09000033,Southwark,2013,224
E09000033,Southwark,2013,159
E09000033,Southwark,2013,161
E09000007,Lambeth,2013,161
E09000033,Southwark,2013,161
E09000033,Southwark,2013,161
E09000033,Southwark,2013,233
E09000033,Southwark,2013,161
E09000033,Southwark,2013,161
E09000033,Southwark,2013,159
E09000033,Southwark,2013,233
E09000033,Southwark,2013,233
E09000033,Southwark,2013,233
E09000033,Southwark,2013,233
E09000033,Southwark,2013,233
E09000033,Southwark,2013,233
E09000033,Southwark,2013,201
E09000007,Southwark,2013,233
E09000033,Southwark,2013,213
E09000033,Southwark,2013,213
E09000033,Southwark,2013,213
E09000033,Southwark,2013,213
E09000033,Southwark,2013,233
E09000033,Southwark,2013,233
E09000033,Southwark,2013,213
E09000033,Southwark,2013,173
E09000033,Southwark,2013,173
E09000033,Southwark,2013,173
E09000033,Southwark,2013,173
E09000033,Southwark,2013,173
E09000033,Lambeth,2013,173
E09000033,Southwark,2013,173
E09000033,Southwark,2013,161
E09000033,Southwark,2013,173
E09000033,Lewisham,2013,180
E09000033,Lewisham,2013,180
E09000033,Lewisham,2013,151
E09000033,Lewisham,2013,180
E09000033,Lewisham,2013,151
E09000033,Lewisham,2013,151
E09000033,Lewisham,2013,151
E09000033,Lewisham,2013,190
E09000033,Lewisham,2013,176
E09000033,Lewisham,2013,176
E09000033,Lewisham,2013,176
E09000033,Lewisham,2013,173
E09000033,Lewisham,2013,173
E09000033,Lewisham,2013,173
E09000033,Lewisham,2013,190
E09000033,Lewisham,2013,190
E09000033,Lewisham,2013,190
E09000033,Lewisham,2013,190
E09000033,Lewisham,2013,190
E09000033,Lewisham,2013,190
E09000033,Lewisham,2013,190
E09000007,Lewisham,2013,201
E09000033,Lewisham,2013,201
E09000033,Lewisham,2013,201
E09000033,Lewisham,2013,224
E09000033,Lewisham,2013,224
E09000033,Lewisham,2013,224
E09000033,Lewisham,2013,159
E09000033,Lewisham,2013,159
E09000033,Lewisham,2013,159
E09000033,Lewisham,2013,159
E09000033,Lewisham,2013,159
E09000033,Lewisham,2013,159
E09000033,Lewisham,2013,159
E09000033,Lewisham,2013,233
E09000033,Lewisham,2013,233
E09000033,Lewisham,2013,233
E09000033,Lewisham,2013,161
E09000033,Lewisham,2013,233
E09000033,Lewisham,2013,159
E09000033,Lewisham,2013,233
E09000033,Lewisham,2013,213
E09000033,Lewisham,2013,213
E09000033,Lewisham,2013,213
E09000033,Lewisham,2013,213
E09000033,Lewisham,2013,213
E09000033,Lewisham,2013,213
E09000033,Lewisham,2013,213
E09000033,Lewisham,2013,173
E09000033,Lewisham,2013,213
E09000033,Lewisham,2013,213
E09000033,Lewisham,2013,173
E09000033,Lewisham,2013,213
E09000033,Bromley,2013,180
E09000033,Bromley,2013,180
E09000033,Bromley,2013,180
E09000033,Bromley,2013,180
E09000033,Bromley,2013,151
E09000033,Bromley,2013,180
E09000033,Bromley,2013,176
E09000033,Bromley,2013,176
E09000033,Bromley,2013,176
E09000020,Bromley,2013,176
E09000033,Bromley,2013,176
E09000033,Bromley,2013,173
E09000033,Bromley,2013,173
E09000033,Bromley,2013,190
E09000033,Bromley,2013,190
E09000033,Bromley,2013,190
E09000033,Bromley,2013,190
E09000033,Bromley,2013,173
E09000033,Bromley,2013,190
E09000033,Bromley,2013,190
E09000033,Bromley,2013,190
E09000033,Bromley,2013,190
E09000033,Bromley,2013,190
E09000033,Bromley,2013,201
E09000033,Bromley,2013,201
E09000033,Bromley,2013,201
E09000033,Bromley,2013,201
E09000020,Bromley,2013,201
E09000033,Bromley,2013,224
E09000033,Bromley,2013,201
E09000033,Bromley,2013,201
E09000033,Bromley,2013,224
E09000033,Bromley,2013,201
E09000033,Bexley,2013,224
E09000033,Bromley,2013,224
E09000020,Bromley,2013,159
E09000033,Bromley,2013,159
E09000033,Bromley,2013,161
E09000033,Bromley,2013,161
E09000033,Lewisham,2013,161
E09000033,Bromley,2013,161
E09000033,Bromley,2013,161
E09000033,Bromley,2013,161
E09000033,Bromley,2013,161
E09000033,Bromley,2013,161
E09000033,Bromley,2013,161
E09000033,Bromley,2013,161
E09000033,Bromley,2013,233
E09000033,Bromley,2013,233
E09000033,Bromley,2013,233
E09000020,Bromley,2013,213
E09000033,Bromley,2013,213
E09000033,Bromley,2013,213
E09000033,Bromley,2013,213
E09000033,Bromley,2013,173
E09000033,Bromley,2013,173
E09000033,Bromley,2013,173
E09000033,Bromley,2013,173
E09000033,Bromley,2013,173
E09000033,Bromley,2013,173
E09000033,Bromley,2013,213
E09000033,Harrow,2013,180
E09000033,Harrow,2013,180
E09000033,Harrow,2013,151
E09000033,Harrow,2013,180
E09000033,Harrow,2013,151
E09000033,Harrow,2013,151
E09000033,Brent,2013,151
E09000033,Harrow,2013,176
E09000033,Harrow,2013,176
E09000033,Harrow,2013,173
E09000033,Harrow,2013,190
E09000033,Harrow,2013,190
E09000033,Harrow,2013,201
E09000033,Harrow,2013,201
E09000033,Harrow,2013,201
E09000005,Harrow,2013,224
E09000033,Harrow,2013,224
E09000033,Harrow,2013,224
E09000033,Harrow,2013,190
E09000033,Brent,2013,224
E09000033,Harrow,2013,224
E09000033,Brent,2013,159
E09000033,Harrow,2013,159
E09000033,Harrow,2013,176
E09000033,Harrow,2013,159
E09000033,Brent,2013,161
E09000033,Harrow,2013,161
E09000033,Harrow,2013,161
E09000033,Harrow,2013,233
E09000033,Harrow,2013,233
E09000033,Brent,2013,233
E09000033,Harrow,2013,233
E09000033,Harrow,2013,213
E09000033,Harrow,2013,159
E09000033,Harrow,2013,173
E09000033,Harrow,2013,173
E09000033,Harrow,2013,173
E09000033,Harrow,2013,173
E09000033,Harrow,2013,213
E09000033,Harrow,2013,173
E09000033,Brent,2013,180
E09000033,Brent,2013,180
E09000033,Brent,2013,151
E09000033,Brent,2013,151
E09000033,Brent,2013,151
E09000033,Brent,2013,151
E09000033,Brent,2013,151
E09000033,Brent,2013,151
E09000033,Brent,2013,176
E09000033,Brent,2013,176
E09000033,Brent,2013,176
E09000033,Brent,2013,176
E09000033,Brent,2013,176
E09000033,Brent,2013,176
E09000033,Brent,2013,173
E09000033,Brent,2013,190
E09000033,Brent,2013,190
E09000033,Brent,2013,190
E09000033,Camden,2013,173
E09000033,Brent,2013,190
E09000033,Barnet,2013,190
E09000033,Brent,2013,190
E09000033,Brent,2013,190
E09000033,Brent,2013,190
E09000033,Brent,2013,201
E09000033,Brent,2013,201
E09000033,Brent,2013,201
E09000033,Brent,2013,201
E09000033,Brent,2013,201
E09000033,Brent,2013,224
E09000033,Brent,2013,190
E09000033,Brent,2013,190
E09000033,Brent,2013,201
E09000033,Brent,2013,224
E09000033,Brent,2013,224
E09000033,Brent,2013,224
E09000033,Brent,2013,224
E09000033,Brent,2013,224
E09000033,Brent,2013,224
E09000033,Brent,2013,224
E09000033,Brent,2013,159
E09000033,Brent,2013,224
E09000033,Ealing,2013,159
E09000033,Brent,2013,159
E09000033,Brent,2013,161
E09000033,Brent,2013,161
E09000033,Brent,2013,159
E09000033,Brent,2013,159
E09000033,Brent,2013,161
E09000033,Brent,2013,233
E09000033,Brent,2013,233
E09000033,Brent,2013,161
E09000033,Brent,2013,233
E09000033,Brent,2013,233
E09000033,Brent,2013,233
E09000033,Brent,2013,233
E09000033,Brent,2013,233
E09000033,Brent,2013,233
E09000033,Brent,2013,233
E09000033,Brent,2013,233
E09000033,Brent,2013,213
E09000033,Brent,2013,233
E09000033,Brent,2013,213
E09000033,Brent,2013,173
E09000033,Brent,2013,213
E09000033,Brent,2013,233
E09000033,Brent,2013,213
E09000033,Brent,2013,173
E09000033,Brent,2013,173
E09000033,Brent,2013,173
E09000033,Brent,2013,173
E09000033,Brent,2013,233
E09000033,Greenwich,2013,180
E09000033,Greenwich,2013,151
E09000033,Greenwich,2013,176
E09000033,Greenwich,2013,176
E09000033,Greenwich,2013,173
E09000033,Greenwich,2013,173
E09000033,Greenwich,2013,190
E09000033,Greenwich,2013,224
E09000033,Greenwich,2013,161
E09000033,Greenwich,2013,159
E09000033,Greenwich,2013,161
E09000033,Greenwich,2013,159
E09000033,Greenwich,2013,161
E09000033,Greenwich,2013,161
E09000033,Greenwich,2013,233
E09000033,Greenwich,2013,213
E09000033,Greenwich,2013,213
E09000033,Lewisham,2013,213
E09000033,Greenwich,2013,213
E09000033,Greenwich,2013,213
E09000033,Greenwich,2013,173
E09000033,Greenwich,2013,213
E09000033,Greenwich,2013,173
E09000033,Bexley,2013,151
E09000033,Bexley,2013,151
E09000033,Bexley,2013,176
E09000033,Bexley,2013,173
E09000033,Bexley,2013,173
E09000033,Bexley,2013,173
E09000033,Bexley,2013,151
E09000033,Bexley,2013,190
E09000033,Bexley,2013,201
E09000033,Bexley,2013,201
E09000033,Bexley,2013,201
E09000033,Bexley,2013,201
E09000033,Bexley,2013,201
E09000033,Bexley,2013,201
E09000033,Bexley,2013,224
E09000033,Bexley,2013,224
E09000033,Bexley,2013,224
E09000033,Bexley,2013,224
E09000033,Bexley,2013,159
E09000033,Bexley,2013,159
E09000033,Bexley,2013,159
E09000033,Bexley,2013,161
E09000033,Bexley,2013,233
E09000033,Bexley,2013,233
E09000033,Bexley,2013,213
E09000033,Bexley,2013,213
E09000033,Bexley,2013,213
E09000033,Bexley,2013,173
E09000033,Barnet,2013,180
E09000033,Barnet,2013,180
E09000033,Barnet,2013,180
E09000033,Barnet,2013,180
E09000033,Barnet,2013,151
E09000033,Barnet,2013,151
E09000033,Barnet,2013,151
E09000033,Barnet,2013,151
E09000033,Barnet,2013,176
E09000033,Barnet,2013,176
E09000033,Barnet,2013,176
E09000033,Barnet,2013,176
E09000033,Barnet,2013,176
E09000033,Barnet,2013,176
E09000033,Barnet,2013,176
E09000033,Barnet,2013,176
E09000033,Barnet,2013,173
E09000033,Barnet,2013,180
E09000033,Barnet,2013,173
E09000033,Barnet,2013,173
E09000033,Barnet,2013,173
E09000033,Barnet,2013,173
E09000033,Barnet,2013,173
E09000033,Barnet,2013,173
E09000033,Barnet,2013,173
E09000033,Barnet,2013,173
E09000033,Barnet,2013,173
E09000033,Barnet,2013,173
E09000033,Barnet,2013,190
E09000033,Barnet,2013,190
E09000033,Barnet,2013,190
E09000033,Barnet,2013,190
E09000007,Barnet,2013,190
E09000033,Barnet,2013,190
E09000033,Barnet,2013,190
E09000033,Barnet,2013,173
E09000033,Barnet,2013,190
E09000033,Barnet,2013,173
E09000033,Barnet,2013,190
E09000033,Barnet,2013,201
E09000033,Barnet,2013,201
E09000020,Barnet,2013,201
E09000033,Barnet,2013,201
E09000033,Brent,2013,190
E09000020,Barnet,2013,201
E09000033,Barnet,2013,201
E09000033,Barnet,2013,190
E09000033,Barnet,2013,201
E09000033,Barnet,2013,224
E09000033,Barnet,2013,224
E09000033,Barnet,2013,224
E09000033,Barnet,2013,224
E09000033,Barnet,2013,224
E09000033,Barnet,2013,224
E09000033,Barnet,2013,201
E09000033,Barnet,2013,224
E09000033,Barnet,2013,224
E09000033,Barnet,2013,224
E09000033,Barnet,2013,224
E09000033,Barnet,2013,201
E09000033,Barnet,2013,224
E09000033,Barnet,2013,173
E09000033,Barnet,2013,224
E09000033,Barnet,2013,224
E09000033,Barnet,2013,224
E09000033,Barnet,2013,159
E09000033,Barnet,2013,159
E09000033,Barnet,2013,159
E09000033,Barnet,2013,159
E09000033,Barnet,2013,159
E09000033,Barnet,2013,161
E09000033,Barnet,2013,161
E09000033,Barnet,2013,161
E09000033,Barnet,2013,224
E09000033,Barnet,2013,161
E09000033,Barnet,2013,224
E09000033,Barnet,2013,233
E09000033,Barnet,2013,161
E09000033,Barnet,2013,233
E09000033,Barnet,2013,233
E09000033,Barnet,2013,233
E09000033,Barnet,2013,233
E09000033,Barnet,2013,233
E09000033,Brent,2013,233
E09000033,Barnet,2013,233
E09000033,Barnet,2013,233
E09000033,Barnet,2013,233
E09000033,Barnet,2013,233
E09000033,Barnet,2013,213
E09000033,Barnet,2013,233
E09000033,Barnet,2013,213
E09000020,Barnet,2013,213
E09000033,Barnet,2013,213
E09000033,Barnet,2013,233
E09000033,Barnet,2013,213
E09000033,Barnet,2013,213
E09000033,Barnet,2013,213
E09000033,Barnet,2013,213
E09000033,Barnet,2013,213
E09000033,Barnet,2013,173
E09000033,Barnet,2013,233
E09000033,Barnet,2013,173
E09000033,Barnet,2013,213
E09000033,Barnet,2013,173
E09000033,Barnet,2013,173
E09000033,Barnet,2013,213
E09000033,Barnet,2013,173
E09000033,Barnet,2013,173
E09000033,Barnet,2013,213
E09000033,Barnet,2013,213
E09000033,Barnet,2013,173
E09000033,Barnet,2013,173
E09000033,Barnet,2013,173
E09000033,Barnet,2013,213
E09000033,Barnet,2013,161
E09000033,Barnet,2013,233
E09000033,Enfield,2013,180
E09000020,Hackney,2013,180
E09000033,Hammersmith and Fulham,2013,180
E09000033,Hackney,2013,180
E09000033,Hammersmith and Fulham,2013,176
E09000033,Tower Hamlets,2013,180
E09000033,Hammersmith and Fulham,2013,180
E09000033,Kensington and Chelsea,2013,180
E09000007,Redbridge,2013,180
E09000033,Tower Hamlets,2013,180
E09000033,Westminster,2013,180
E09000020,Tower Hamlets,2013,180
E09000033,Enfield,2013,180
E09000033,Hammersmith and Fulham,2013,180
E09000033,Hammersmith and Fulham,2013,180
E09000033,Westminster,2013,151
E09000033,Richmond upon Thames,2013,180
E09000033,Wandsworth,2013,151
E09000033,Merton,2013,180
E09000033,Tower Hamlets,2013,151
E09000033,Hammersmith and Fulham,2013,180
E09000033,Barking and Dagenham,2013,180
E09000020,Westminster,2013,180
E09000033,Hackney,2013,180
E09000033,Hackney,2013,180
E09000005,Merton,2013,180
E09000033,Wandsworth,2013,180
E09000033,Hackney,2013,180
E09000033,Redbridge,2013,180
E09000033,Barking and Dagenham,2013,180
E09000033,Waltham Forest,2013,180
E09000033,Richmond upon Thames,2013,151
E09000033,Newham,2013,151
E09000033,Newham,2013,151
E09000033,Kingston upon Thames,2013,151
E09000033,Kensington and Chelsea,2013,180
E09000033,Tower Hamlets,2013,151
E09000033,Barnet,2013,180
E09000033,Enfield,2013,151
E09000033,Hammersmith and Fulham,2013,176
E09000007,Hounslow,2013,151
E09000033,Wandsworth,2013,180
E09000033,Waltham Forest,2013,180
E09000007,Tower Hamlets,2013,180
E09000033,Barking and Dagenham,2013,180
E09000020,Enfield,2013,180
E09000033,Richmond upon Thames,2013,180
